CÓDIGO - ALUMNO,EDAD,SEXO,NACIONALIDAD,POBLACIÓN,TIEMPO DE ESTUDIO,ACTIVIDADES EXTRACADÉMICAS,TAMAÑO DE LA FAMILIA,TIPO DE VIVIENDA,ENCARGADO DEL MENOR,ESTADO CIVIL - PADRE,EDUCACIÓN - PADRE,TRABAJO - PADRE,NACIONALIDAD - PADRE,VIVE CON EL ESTUDIANTE - PADRE,ESTADO CIVIL - MADRE,EDUCACIÓN - MADRE,TRABAJO - MADRE,NACIONALIDAD - MADRE,VIVE CON EL ESTUDIANTE - MADRE,GRADO,AÑO LECTIVO,ÁREA,COMPETENCIA,NOTA,AÑO,ENFERMEDADES,TIENE NECESIDADES ESPECIALES
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0032,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0033,AD,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0034,AD,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN RELIGIOSA,COM0038,AD,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN RELIGIOSA,COM0039,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0003,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0004,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0005,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN PARA EL TRABAJO,COM0037,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,AD,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2021,Ninguna,NO
A00006,12,Femenino,PERÚ,Urbano,2 - 4 horas,Equipos Extracadémicos,5 - 8,Conjunto Residencial,Madre,Casado,Educación Universitaria,Construcción,PERÚ,NO,Casado,Educación Universitaria,Artes Gráficas,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0041,A,2021,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,PERSONAL SOCIAL,COM0001,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,PERSONAL SOCIAL,COM0002,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,PERSONAL SOCIAL,COM0003,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,PERSONAL SOCIAL,COM0004,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,PERSONAL SOCIAL,COM0005,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,EDUCACIÓN FÍSICA,COM0006,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,EDUCACIÓN FÍSICA,COM0007,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,EDUCACIÓN FÍSICA,COM0008,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,ARTE Y CULTURA,COM0009,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,ARTE Y CULTURA,COM0010,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,COMUNICACIÓN,COM0011,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,COMUNICACIÓN,COM0012,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,COMUNICACIÓN,COM0013,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,MATEMÁTICA,COM0014,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,MATEMÁTICA,COM0015,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,MATEMÁTICA,COM0016,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,MATEMÁTICA,COM0017,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,INGLÉS,COM0021,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,EDUCACIÓN RELIGIOSA,COM0024,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,EDUCACIÓN RELIGIOSA,COM0025,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2016,Ninguna,NO
A00007,7,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,SEGUNDO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2016,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,PERSONAL SOCIAL,COM0001,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,PERSONAL SOCIAL,COM0002,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,PERSONAL SOCIAL,COM0003,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,PERSONAL SOCIAL,COM0004,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,PERSONAL SOCIAL,COM0005,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,EDUCACIÓN FÍSICA,COM0006,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,EDUCACIÓN FÍSICA,COM0007,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,EDUCACIÓN FÍSICA,COM0008,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,ARTE Y CULTURA,COM0009,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,ARTE Y CULTURA,COM0010,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,COMUNICACIÓN,COM0011,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,COMUNICACIÓN,COM0012,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,COMUNICACIÓN,COM0013,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,MATEMÁTICA,COM0014,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,MATEMÁTICA,COM0015,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,MATEMÁTICA,COM0016,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,MATEMÁTICA,COM0017,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,INGLÉS,COM0021,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,INGLÉS,COM0022,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,INGLÉS,COM0023,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,EDUCACIÓN RELIGIOSA,COM0024,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,EDUCACIÓN RELIGIOSA,COM0025,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2017,Ninguna,NO
A00007,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,TERCER GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2017,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0001,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0002,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0003,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0004,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0005,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0006,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0007,A,2018,Ninguna,NO
A00007,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,9 - 12,Edificio Multifamiliar,Familiar Cercano,Divorciado,Educacion Secundaria,Mecánica y Motores,PERÚ,NO,Divorciado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0008,A,2018,Ninguna,NO
